SMILES,SENTENCE
C=CC(C)(CCC=C(C)C)OC(C)OCC,63
OC(=O)c1ccccc1,74
CCCC(=O)OCCC(CCCC(C)C)C,47
CC(C)SSC(C)C,2
CCCCCCC(C)C=O,63
CCCCOC(=O)CC(C(=O)OCCCC)O,10
CC(=CCCC(=CCCC(C)OC(=O)C)C)C,54
O=CCC(CC(C)(C)C)C,84
CC1C=C(C)CC(C1)C=O,60
c1ccc(cc1)OCC=O,47
CCOC(=O)c1ccccc1C,86
CC/C=C\CCCCCC=O,28
CC1CC(=O)CC(C1)(C)C,47
CCOC(C)OCC(C)OC(C)OCC,48
CC(C)[C@H]1CC[C@@H](C)CC1=O,69
CC(=O)OC1C2(C)CCCC1(C)CC2,34
CCCCCC1CCOC(C)O1,54
C=CC(OC(=O)/C=C/c1ccccc1)(CCC=C(C)C)C,11
CC(c1cccc(c(=O)c1)O)C,108
CC(C)C(=O)Oc1ccc(cc1OC)C=O,22
OCC1COC(O1)c1ccccc1,96
CC(=O)OCCCCCCOC(=O)C,12
C/C/1=C\CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,96
C=CCC(CC)C(=O)CC,90
CC(=CCCC(C)CCOC(=O)C)C,89
CCCCC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,83
CC(=CC1CC(C)CCO1)C,102
CC(C)C(=O)OCCOc1ccccc1,100
O=C(/C=C/c1ccccc1)OCc1ccccc1,56
CC(=CCCC(C)C(=C)C=O)C,54
CC(CCOC(=O)C(C)C)C,10
CCc1c(nccn1)OCC,40
O=COCCOc1ccccc1,54
CC(C)CCOC(C)OCCC(C)C,0
CC1=CC[C@H](CC1)C(C)(C)S,52
Cn1cnc2c1c(=O)n(C)c(=O)n2C.Cn1cnc2c1c(=O)[nH]c(=O)n2C.Oc1cc2OC(c3ccc(c(c3)O)O)C(Cc2c(c1)O)O,55
CCCCCCCCCCCCCCCC(=O)O,38
CC1(C)C2CCC(C)(CC2)O1,66
CC(C)c1ccc(cc1)CC(C)C=O,46
O=COC(CCC=C(C)C)(C=C)C,62
C=CC(C(=O)C=C(C)C)(C)C,47
CC(=O)/C=C/C1=C(C)CCCC1(C)C,103
CCOC(=O)Cc1cccnc1,86
CC(CCC=C(C)C)CCOC(=O)Cc1ccccc1,47
CCOC(=O)[C@@H]([C@H](C(=O)OCC)O)O,107
CCC(C)C(=O)OCC,13
CCc1nccnc1C,20
N#CC=C(CCC=C(CC)C)C,62
C/C=C/C(=O)Oc1ccc(cc1)C,80
CC(C)C1CCCC2(CCC(=O)O2)C1,48
C/C(=C\C=C(\C(=O)C)/C)/CCC=C(C)C,108
OC(=O)/C=C/c1ccccc1O,93
CC(C)[C@@H]1CC[C@@H](C)[C@@]23CCC(=C)[C@@H]2[C@@H]13,28
CC(=O)OC1CC2CC1C1C2CCC1,54
CCC(=O)OC(Cc1ccccc1)(C)C,47
CCCCCCCOC(=O)c1ccccc1,47
CC1=C(O)C(=O)CC(C1)(C)C,55
CCCC(=O)OCCC(CCC=C(C)C)C,48
C=C(C)[C@@H]1CC[C@@H](C)C(=O)C1,55
CCC(CC=C(C)C)(C=O)C,47
O=C1CC(C)C2(C(C1)CCC(C2)C(C)C)C,108
Cc1ccc(C=O)c(c1)O,3
CCCCCCCCC,25
CCCCC/C=C/C=C/C(=O)OCCC,67
C1CCCCCCC2C(CCC1)COC2,108
CCCCCC(CCCCC)O,75
CC(C)Cc1cnccn1,102
CSCCCCO,102
CCCOc1cncc(C)n1,102
CC(=C)C1CC(=O)C2(C(C1)O2)C,47
CC(C(=O)C(=O)C)C,22
CC1CC(=O)C(=O)C1C,97
COC(=O)CSC,95
CC(/C=C/n1ccc2c1cccc2)CCCC(O)(C)C,63
C=Cc1cc(c(c(c1)OC)O)OC,80
c1cc(CS)sc1,32
C1CCC(CC1)C1CCC(=O)CC1,103
CCc1nc(C)c(C)s1,18
CCCCOC(=O)C(CCC)C,10
CC(=O)C1=CC[C@@H]2C=CC[C@@H]2C1,54
CC(=C)[C@@H]1CC=C([C@@H](C1)O)C,47
CCOC(=O)/C(=C/C)/C,48
CC(C)CC(=O)OC/C=C/c1ccccc1,15
CC=CSSCCC,2
c1ccc(cc1)C=CCOC(=O)c1ccccc1,11
C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C(=O)O)/C)/C)/C=C/C=C(\C=C\C(=O)O)/C,55
CCCCCCCCCCCCC(=O)O,105
O=Cc1ccc(cc1C)C,96
C=CCOc1ccccc1OCC=C,30
CC(=CCOC(=O)C)C,58
CCCC/C=C/CCCCOC(=O)C,13
CCCC(=O)OC(c1ccccc1)C,86
CCCC(=O)C(CCC)O,75
S(Cc1ccco1)SCc1ccco1,95
O=C1C[C@@H](C)[C@]2([C@H](C1)CC[C@H](C2)C(=C)C)C,52
CCCCC1(C)OC2=CC=CC=C2O1,58
CCCCCCCCCC(=O)OCCc1ccccc1,89
CSSc1ccccc1,84
CCCCCC1CCC(O)O1,67
C/C=C/CCCCC=O,54
CC(C)[C@@H]1C=CC(=CC1)C,98
COc1ccc(cc1)C=C(C=O)C,14
CCOc1ccc(cc1O)C=CC,101
CC(=O)OC1CC2C(C=C1C)C2(C)C,34
CC(C)C1CCC(C)(CC1=O)S,28
CC1=CCC(/C=C/C(C)(C)C(C)O)C1(C)C,108
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],74
CCCC(=O)OC1=C(C)CCC1=O,97
CNc1ccccc1C(=O)OCC(C)C,86
CCOCCC(C)CCCC(C)C,47
N#Cc1cccc(c1)C,96
CC(C)[C@@H]1CC[C@](C)(C2CCC(=C[C@@H]12)C)O,55
CC1=CCC23CC1C(C)(C)[C@@H]2CC[C@H]3C,23
O=CC(CCCC(CCC=C(C)C)C)C,47
CC/C=C\CCOC(OC)CC,47
Cc1c(CCO)scn1,65
CC1=C(C(=O)CO1)O,17
O=C1OCCC=C1,86
CC(C)[C@H]1CC[C@H](C)CC1=O,69
O=C1CC2C([C@]1(C)CC2)(C)C,47
CCCCCC(OC(=O)/C(=C/C)/C)CC,83
CCCC(=O)OCCCc1ccccc1,11
c1cc(S)sc1,18
CCCCOC(=O)C(C)CCC,89
CC(C1OC(C)(C)OCC1(C)C)C,54
OC(=O)C(O)C,93
CCCCCCCCC(=O)CCCCCCCC,75
CCCCC=C(C=O)CC,72
CCC(=O)CC(c1ccccc1)(C)C,11
CCC(COC(=O)CC(C)C)C,48
CC(CCCC(=O)OC)OC(=O)C,48
CC(C(C)OC(=O)C)C(=O)OC,96
CCC(COC(=O)/C(=C\C)/C)C,100
C=CCSC,2
CC(C)C(=O)OC(C)(C)Cc1ccccc1,97
CCCC[C@@H](C)CCC(=O)O,8
OCC1CCC(C23C41C2CC(C4(C)C)C3)(C)C,42
CC1C(=C(C2C3CCC(C3)C12)OC)C,55
CC(CCCC(CC(=O)O)C)C,93
CC1=CCC=CC1,25
c1ccc2c(c1)CCC(=O)O2,101
CC(C)C1CC2=C(C)CC1C(C2)C=O,43
C1C=CC(=O)CC1,88
CC(C(C)SC(C)C(C)S)O,88
CC(CC(C)(C)C#N)c1ccccc1,52
CCC(=O)OC1CC2(C(C1CC2)(C)C)C,86
OC1=C(C)CCC1=O,22
CS,102
Cc1ccc2c(c1)cccn2,8
CC(C)c1ccc(C)c(c1)O,36
Cc1cc(c(C)o1)SC(=O)C,100
CN(C)c1ccccc1C(=O)OC,76
CCCCCCCCc1ccco1,42
OCCCCC/C=C\CC,102
CC1(O)CCC2CC1C2(C)C,86
CC(C)CCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCC(C)C,47
CC/C=C/1\OC(=O)c2c1cccc2,94
OCC1=CC[C@@H](CC1)C(=C)C,47
C[C@@H]1CC[C@@H](C(=O)C1)C(C)(C)S,108
C=CCc1cc2c(c(c1OC)OC)OCO2,108
CC(=CCC[C@@H](C)CC=O)C,47
CSc1nc2ccccc2s1,43
CCCCCC[C@@H]1CCC(=O)O1,31
C=CCCCN=C=S,94
CC1=CC2C3CC(CC3O)C2C1C,21
CC12CCCC(C)(CC1)C2=NO,47
CC(C)(C)c1ccc(CCC=O)cc1,104
OCC1COC(O1)Cc1ccccc1,54
CC(=O)C(O)C,19
CC/C=C\CCOC(=O)/C=C/CCC,53
CCCCCCCC,25
O=C(c1ccccc1N)OCc1ccccc1,76
CCCC(=O)OC(C1CCC(=CC1)C)(C)C,34
COc1ccccc1C(=O)OC,55
CCCCCC=CC=CCOC(=O)CC(C)C,55
CC(CCOC(=O)Cc1ccccc1)C,96
C=C(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2=O,108
COc1cc(ccc1O)C(=O)C,101
CC(=CC/C=C(/C)\CC=O)C,54
COC(=O)/C=C(/CCC=C(C)C)\C,89
CC(=O)OC(C=CC1=C(C)CCCC1(C)C)C,108
CC=C(C)C=O,91
CC(=O)S,35
CCC(=O)OC/C=C(\C)/CCC=C(C)C,89
O=C/C(=C/CC1=C(C)CCCC1(C)C)/C,103
C(CC(=N)O)[C@@H](C(=O)O)N,38
CC(C)C1CCC(CC1)O,61
CCCCCCCCOC(=O)C(C)CC,105
OCC(CCCC(=C)C)C,67
CC=CC=CC=CC(=O)C,54
N#Cc1ccccc1C,96
CC=C1CC2CC1C1C2OC(=O)CC1,46
CC(CCCC(C)(C)O)CC=O,67
CCCOC(=O)C(CC)CC,48
CCNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1)CO)COC(C)(C)C)CC(C)C)CCCN=C(N)N,98
CC(C)(Cc1ccccc1)C=O,47
CCOC1(O)CC2CC1C1C=CCC21,108
CCCCCCCCCC=CC(=O)OCC,75
O=COCCC(CCCC(C)C)C,47
CC(CC(O)(C)C)O,74
CCCC(=O)OC(COC(=O)CCC)COC(=O)CCC,74
C=CC(C)CC/C=C(\C)/CCC=O,96
Cc1cccc(c1C)O,80
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,42
CC(CC=O)c1ccc(cc1)C(C)(C)C,63
Cc1cccc(c1O)C,80
C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C,49
CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,77
CCCCCCCCC=CCCCCCCCC=O,43
CC(=O)C(=C)C,47
CCCCCCC(OC(=O)C)CCOC(=O)C.CCCCCCC(CCO)O,58
CC(=O)OC1(C)CCC(=C(C)C)CC1,86
CC1(C)[C@@H]2CC[C@@](C)(C2)[C@@H]1O,29
CC(C1C2CCC(C1(C)C)C2)O,47
O=C1CCCCCCCCCOCCCCCO1,71
O=C(Cc1ccccc1)OC/C(=C/CCC1(C)C2CCC(C1=C)C2)/C,11
CCCCCC(=O)OCCC(CCC)S,100
CC1CCC(C(=O)C1)C(SC(=O)C)(C)C,14
CCCCCCCCCCCCCCCCCO,43
Cc1ccc(cc1)CC(O)(C)C,47
CCCCCCOC(=O)C(CC)C,48
O=CCCC(C)C,84
CC1=C(C=CC(C)O)C(C)(C)CCC1,96
CC(C)CCOC(=O)C(C)C,96
Cc1c(cco1)S,95
CCc1ccc(C)nc1,73
CCCCCC(CC)OC(=O)CCC,28
CSCCC(=O)OCCC(C)C,2
CCCCCC(=O)C(CCCC)S,52
CC(CC(=C)C1CC=C(C)C1(C)C)CO,108
CC=CC=CC=O,43
CCC1(C)CC(=O)C(=C(C1C)C)C,47
CC1=CCC2(CC1C2(C)C)O,72
CC1(O)SCC(SC1)(C)O,95
CC(=CCCC(C)CCOC(=O)c1ccccc1N)C,89
Cc1ncc2CSCc2n1,40
CCOC(=O)C(C(=O)C)CC,48
O=COC1CCCCCCCCCCC1,48
C=C(C)[C@H]1C=C[C@@](C)(CC1)O,47
CCOC(=O)C1=C(C)NC(=C(C1C#Cc1ccccc1)C(=O)OCc1ccccc1)c1ccccc1,64
CCCCOC(=O)/C=C/C,47
C=C(C)[C@@H]1CC=C(C)CC1,98
O=Cc1c(OC)cccc1OC,83
C1CCC(CC1)OCCc1ccccc1,54
CCCCCCCCCCCCC1CCC(=O)O1,19
CCCC/C(=C\C)/C=O,1
CCCCCCCCCC(=O)OCC/C=C\CC,75
CC(C)CS,35
CC/C=C\CC(OC)OC,10
CC(C)CCOC(=O)C(C)O,48
CCC(C)(C=CC=C(C)C)O,63
OCC=C(CCCC(C)C)C,47
Cc1cc(ccc1N/N=C/1\C(=O)C=Cc2c1cccc2)/N=N/c1ccccc1C,55
CCCC1OCCC(O1)C,47
CC1=CC(C(CC1)C(=O)C(C)(C)C)C,72
N#CCCCCCC(C)C,47
C1CCCCCCCOC(=O)CCCCCC1,99
C[S+](C)CC[C@@H](C(=O)[O-])N.Cl,45
COc1ccc(cc1)C(=O)O,96
CC(C)SCc1ccco1,32
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,75
CC(C)N,90
CCCC[C@@H]1CCC(=O)O1,94
CCC(=O)OC1CC2CC(C1=C)C2(C)C,21
Cc1cc(c(C(=O)C)s1)O,65
Cc1cnccn1,73
COC(/C=C(/CCC=C(C)C)\C)OC,62
C=C1CCCC(C)(C)C1CCC(=O)C,108
C=C1CCCC(C)(C)C1/C=C/C(=O)C,108
CC(=O)CC(OC)OC,42
Cc1cccc(c1)C(C)C,84
CCCCOC1=CC(C(C(C1)(C)C)C(=O)C)(C)C,108
O=C(CCC(=O)C)OCc1ccccc1,11
O=CCc1ccc(cc1)C(C)C,47
COC(CCCC(C(O)C)C)(C)C,108
CC/C=C/CCOC(CC)OC,47
CCCC(=O)OC(Cc1ccccc1)(C)C,86
CCCC1C2C=CC(C1C=O)C2,72
COc1cc(C=O)ccc1OC(=O)C,101
CC1=C(C(=O)CC(C)SC)C(C)(C)CCC1,96
CC(=CCOC(=O)C=C(C)C)C,55
C=C(C)C1CC=C(CC1)C1OCC(C)O1,43
CC1=CCC[C@]2(C)CC[C@@H](CC12)C(C)(C)O,96
CC(=CCCC(=CC=O)C)C,96
CC(C)Cc1nc(C)c(C)o1,18
CCC1CCC(CC)O1,22
CCC1=C(O)C(=O)CC1,96
OCCCC/C=C\CC,54
c1ccc(cc1)CCC=O,47
CCCCOc1ccc(cc1OC)CC=C,96
CCOC(=O)CCSC,95
CCCSSSCC,2
O=CC1CCC2=C(C1)C(C)(C)CCC2,47
CC(C)CCC(=O)OC,12
C[C@@H]1CC[C@H]([C@H](C1)O)C(O)(C)C,69
CC(=O)C(=O)c1cccs1,20
CC(C)(CCC1CCCCC1)O,89
C[C@H]1CC[C@H](C(=O)C1)C(C)(C)S,81
CCC(C)(CCc1ccccc1)O,89
CC=CC(=O)OCCc1ccccc1,46
C=CC(OC(=O)C)(CC/C=C(/CCC=C(C)C)\C)C,28
CCOC(=O)C(=Cc1ccccc1)C(=O)C,11
O=C(c1ccccc1)/C=C/c1ccccc1,86
CC1CCCC(C)(C)C1=O,69
CC(C)CC(=O)C(=O)[O-].[Na+],19
CC1(O)CCOC2(C1)CCCCC2,108
CC1=C(C=CC(=O)C)C(C)(C)CCC1,108
CCc1cnc(CC)c(C)n1,73
CCOC(=O)c1ccc(C)cc1O,8
CCC(C)C(=O)OC,42
CC(=O)O[C@@H]1C[C@H]2C([C@]1(C)CC2)(C)C,86
Sc1ccc2c(c1)cccc2,95
CCC(C)CCCCC=O,43
CCC1OCC(O1)C,47
CC1CCC(C(C1)OC(=O)C(C)C)C(C)C,69
c1cc(c(cc1C=O)O)O,39
CCCCCCCCCC(C)\C=N/C1=CC=CC=C1C(=O)OC,11
CC(C)C1C(C)(C)COC(C(C)C)O1,94
C=C(C)[C@H]1CC[C@@H](C)[C@H]1C=O,21
COC(=O)CCC(C)C,12
CCCCCCCCc1cccs1,53
OCCCCCC/C=C/C=C/C=C/C=C/C,108
O=CC1CC2C=C(C1CC2C(C)C)C,47
CCC(=O)Oc1ccc(cc1)C,80
OC(=O)C1CCCCC1,93
c1ccc(cc1)COCc1ccccc1,89
CC(C)(C)[C@H]1CC[C@@H](CC1)O,71
CSCCO,95
CCC=CCCO,60
CC/C=C\CC(=O)OCC,10
OC(c1ccccc1)c1ccccc1,86
CC(C)CCOC(=O)CCc1ccco1,22
CC(C)C(=O)Oc1ccc(C)cc1,8
CC(=O)OC1CCC(=C)C2C(C/C=C\1/C)C(C2)(C)C,108
O=C1CCCCC1C1CCCCC1,69
CCCCCCCCC(C)C=O,104
CCCCCC(OCCCCCC)OCCCCCC,43
CCc1c(C)ncs1,73
CC(C)c1c(C)nccn1,108
COc1nccnc1CCC(C)C,54
CCCC(=O)OCC(OC(=O)CCC)C,48
C/C/1=C/C/C=C(/C)\C(CC/C(=C\CC1)/C)C(=O)C,108
OCC(O)C,74
CCCCC/C(=C/c1ccccc1)/C=O,46
Cc1ccc(cc1)C(C)C,84
C=C(C)C1CCC(C)C(C1)O,69
CCC/C=C/C=C/CO,42
C=C(C)C1CCC(=CC1=O)C,96
CCCSSCC,2
Cc1c(cco1)SSSSc1ccoc1C,95
CCC(=O)O[C@@H]1C[C@H](CC=C1C)C(=C)C,69
CC(c1ccc(cc1)O)C,80
CCCC=CCCCCC(=O)O,19
CC(=CCCC(=CCCC(=O)C)C)CCC=C(C)C,107
CC(=C1CCC(C)(CC1)O)C,46
CC(=CCCC(C)C1(CC=C(C)CC1)O)C,62
CCCCC(=O)OC(C)(C=C)CCC=C(C)C,28
C/C=C/C(=O)C(C)CC,73
C1CC/C=C\CCCOC(=O)CCCCCC1,71
CCCCCSSC,2
C=CCSSC=CC,2
CC1C(C)OC(Cc2ccccc2)O1,46
CCC(=O)OCC(OC(=O)CC)C,47
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,21
COc1ccc(c(c1)C=O)O,101
C=CC(CCC=C(C)C)C,47
CC(=O)C(C)Sc1ccoc1C,94
CC(C)CCCCOC(=O)C,96
C=C[C@]1(C)CC[C@H](C(C)(C)O)O1,40
C=C[C@](C)(CCC=C(C)C)O,96
O=C/C(=C/c1ccco1)/C,96
CSSCc1ccco1,32
CCC(C)C(C(=O)OC)O,48
CC(C)CCO,0
CCOC(C=C(C)CCC=C(C)C)OCC,54
CC/C=C/C/C=C/C=C/C=O,54
CCOC(=O)CC1CCCCC1,48
CC(C)c1ccc(C)cc1O,21
Cc1ccc2c(c1)OCC(=O)CO2,47
CCCCCOC(=O)C(C)O,48
C=CC(C)(CCC1C(C)(C)O1)OC(=O)C,47
COC(=O)c1ccc(c(c1)OC)O,101
CCCN,7
CC1CCC2C(C)(C)C3CC12CC(C3=C)O,23
CCCCCS,95
CC(C)OC(=O)CC1=CCCCC1,39
CC(=O)OCc1ccc(cc1C)C,96
CC1CCC(CC1)C(C)(C)O,86
CCC(C)c1c(nccn1)OC,72
CCCC=CC(=O)CC,31
CCOC(=O)C1C(=C(C)CCC1(C)C)C,48
CC(=C)CCOC(=O)C,10
CC(=O)CC(c1ccccc1)(C)C,86
Cc1ccc(c(C)c1)O,92
CC(=C1CCC=C(C)C1=O)C,91
CCCCCC/C(=C(/C#N)\C)/C,62
C=C(CCOC(=O)C)c1ccccc1,96
c1ccc(cc1)CCCC1CCCO1,96
CC(C1CCCC(C)(C)C1)OC(C)(C)COC(=O)C1CC1,71
OCC(=C)C1CCC(=CC1)C,47
CC1=CCCC(C)(C)C1C=C(C)C(C)OC(=O)C,83
CCOC(=O)C1=C(C)OC(C1)CC,47
CC1CCCC(C)(C)C1CC(C)C(C)OC(=O)C,83
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,94
O=CC1CC2CC(C1C=C2C)C(C)C,47
CC(=O)Oc1ccccc1C,80
CC1=C(C)CCC1=O,47
CC1=CC(=O)C23C[C@@H]1C(C)(C)[C@@H]3CC[C@H]2C,23
CSCCC(=O)OC,100
CC(CC(C)(C)C)C(=C)C=O,21
CCCCCCC/C=C\CCC=O,1
CC(=O)/C=C/C1C(=CCC(C1(C)C)C)C,103
OC(=O)C1CCC(=CC1)C(C)C,93
CC(=O)OCc1ccc(cc1)C(C)C,96
CCOC(C)/C=C/C1=C(C)CCCC1(C)C,13
CCOC(=O)C(OC(=O)C)(CC(=O)OCC)CC(=O)OCC,74
c1ccc(cc1)C=O,3
CCCC1C(C=CC=O)O1,68
O=CC[C@H](CCC=C(C)C)C,47
CC(COC(=O)Cc1ccccc1)C,89
O=Cc1ccc(c(c1)C)O,80
CC1(C)[C@@H]2CC[C@@](C)(C2)C1=O,21
CC(=O)OC12CCCC(C)(CCC3C2CC3(C)C)C1,39
CCCC/C=C/C(=O)C,38
CCCCCCCCC=CC=O,76
CC(C)C=C(C)C(=O)O,93
CC/C=C(\C)/C(=O)OCC,13
CC1=C(C=O)C(C)(C)CCC1,100
CC(=CCC/C(=C/C(=O)O)/C)C,53
COc1cc(/C=C/C=O)cc(c1O)OC,94
CCCCCC1OC(C)CC(O1)(C)C,54
CCCC/C=C/1\C(=C(C)C(=O)O1)C,94
CC1=CC(C2CC1C2(C)C)OC(=O)C,94
C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C1=C(C)C[C@H](CC1(C)C)O)/C)/C)/C=C/C=C(/C=C/C(=O)[C@]1(C)C[C@H](CC1(C)C)O)\C,102
CCCCCCCC/C=C\CCCCCCCC(=O)OCC([C@@H]1[C@H]([C@@H](CO1)O)O)O,75
OC[C@@H](C(=C)C)CC=C(C)C,47
C/C=C/c1cc(OC)c(cc1OC)OC,27
CCC(=O)OCCC1=CCC2CC1C2(C)C,108
CC(=C)[C@H]1CC[C@]2([C@@H](C1)O2)C,47
CCCCCCCCCCCCCCCCCCCCC(C)C,105
CCOC(C1CC2CC1C1C=CCC21)OCC,48
c1ccc(cc1)C=CC=O,14
C=C(C)[C@@H]1CC=C(CC1)C=O,47
CCC(=O)c1ccc(cc1)OC,72
CC(=CCCC(C)CC(C)O)C,62
CC(CCO)CC(C)(C)C,53
CC(=O)OC1CC(C)C2C(C(=C1)C)CC(=C(C)C)C2,96
C[C@H]1CC[C@H]2[C@@H](C31COC(OC3)(C)C)C2(C)C,5
CCCCc1nccs1,54
CC(=CCCC(C)CC(=O)O)C,43
CC(=CCCC(C)CCOC(=O)CC(C)C)C,56
C=CC(O)(C)C,47
CC(=O)O[C@@]1(C)CC[C@H]([C@H]1C)C(=C)C,55
O=C1Oc2c([C@@H]1C)ccc(c2)C,101
CCC(=O)C1=NCCS1,65
CCCCCCCCCC=CCO,43
C(=Cc1ccco1)C=O,53
CC(CCc1ccccc1)(O)C,63
CCCC(=O)OC1CC2(C([C@H]1CC2)(C)C)C,34
CCC/C=C/C(=O)C,53
OCC1CCC2CC1C2(C)C,47
CCCCCCOC(=O)C(/C=C/C)C,13
O=CC1CCC=CC1,84
CCCCCCOC(=O)/C(=C/C)/C,96
CCOC(=O)C(C)(C)SC,54
COC(=O)C,47
OCCC(CCCC(O)(C)C)C,47
O=CC(CCCC(OC)(C)C)C,67
Cc1ccc(cc1)CC=O,106
CCCC[C@@H](C)O,70
CC([C@@H]1CC[C@@]2([C@H]1[C@H]1S[C@H]2CCC1=C)C)C,108
CCC(=O)OCCc1c(C)ncs1,73
*OCOC,86
CCCCCC[C@@H]1CCCC(=O)O1,48
CCCCCCC(=O)CCC,105
CC(C)CCS,2
C=CC(=C)CC/C=C(\C)/CC/C=C(\C)/C=O,76
O=CCc1ccc(cc1)C,57
COc1ccc(cc1)CC(=O)C,96
CC(=CCC[C@@H](C)CCO)C,28
C1CCCCC(=O)OCCCCCOCCCC1,96
CCCCCCCCCCC(=O)CC,75
CC=C(C)CO,54
CCOC(=O)CCC=C,42
Cc1c[nH]c2c1cccc2,77
CC(C)CC(=O)OC(C)C,10
O=C1CCCO1,47
CCCCC=CC=O,54
CC/C(=C/CCC(C=C)(O)C)/C,62
CC=CC=CCO,72
CC1(C)C2CCC1(C)[C@@H](C2)OC=O,54
CCC1=CCCC(C)(C)C21C=CC(C)O2,14
CC/C=C\CC(=O)OC,48
CCCC(C)S,95
CC(=CCC/C(=C\COC(=O)CC(C)C)/C)C,93
CC(=CCC1=C(C)CCC1=O)C,62
O=C(c1ccccc1N)OCCc1ccccc1,48
C/C=C/C(=O)OCc1ccco1,48
O=CC(c1ccccc1)C,57
CCCCCCCCCCCC(=O)OCCCCCC,75
C=CCCCCCCCCO,47
C[C@@H]1CCC(=C(C)C)C(=O)C1,69
CC[C@H]1CCC(=O)O1,96
CC(C)(C)c1ccc(cc1)CC(=O)OC,105
C1CCC(CC1)OC=O,42
CCCCCC(=O)OC(C)(C)Cc1ccccc1,55
CC(=O)c1nccnc1C,73
CCCOC(=O)C(=O)C,22
C=CCCCCCCCCC(=O)OC(C)C,75
CC=C(C(=O)C)O,22
CCC(C)(CCCC(C)C)O,46
CC(=O)OC1(CCC(C=C1)C)C(C)C,42
SCCC(=O)OCC,85
CC(=O)OC(C(=CC1C(=CCCC1(C)C)C)C)C,108
CCC(CC)COC(=O)C,42
COc1ccc(c(c1)C(C)(C)C)OC,40
CCCCCC(=O)OCCCc1ccccc1,11
CC(=O)Oc1ccccc1OC,96
CC1=NCCS1,95
CC(COC(=O)CC(=O)C)C,47
CC1OCCC(C)(C)S1,54
O=C(c1ccccc1)OCC=Cc1ccccc1,11
O=C(/C=C/c1ccccc1)OCC1CCCO1,11
OCC(C(C)C)CCC(C)C,46
CC(=O)c1ccc(c(c1)OC)OC,96
CCc1cnc(cn1)C,20
CCC(=O)/C=C/C=C(/CCC=C(C)C)\C,108
CCCCOC(=O)CCCCCCCCC=C,75
CC(C)c1ccc(C)cc1OC,108
CC1COC(O1)c1ccc2c(c1)OCO2,96
CC(C1CCC2(CC1)OCCO2)(C)C,71
CCC(C(C)C)(C(C)C)C(=NCC)O,36
CCC(C)C(=O)O,93
C[C@@H]1CCCCCCCCCCCCC(=O)C1,71
CCCCCC(C(=O)C)CO,75
CC(=CCCC(C)C1C=CC(=C)CC1)C,96
CCCCCCCCCCCCCO,42
CC1CCC2C(C)(C)C3CC12CC(=O)C3C.CC1C2CC23C(CCCC3(CC1=O)C)(C)C,108
COc1ccc(cc1)CC(C(=O)C)C,86
CCCCCC1=CCC(C1=O)C,58
CC(=O)CCC=C(C)C,47
CCC=CCCOC(=O)C(C)CC,102
OCC1=CC[C@H](CC1)C(=C)C,47
CC(/C=C/C(=O)O)C,93
CCCCC(C)CCC(=O)O,38
c1ccc2c(c1)cccn2,25
COc1ccc(c(c1)O)C(=O)OC,96
CCCC1CCOC(C)S1,54
CCCCc1c(CCC)scn1,46
O=C(C(C)C)Oc1c(C)occc1=O,86
CCCC(=O)C(CC)S,108
CC1CCC(O1)C,47
CCCCCC=CCC=CCC=CC=CC=O,75
C/C=C/1\CC2CC1C1CCC(=O)OC21,96
O=CC1C(C)CC(=CC1C)C,54
CC1OC(CC(=C)C1)c1ccccc1,54
Cc1cc2ccccc2o1,18
C/C=C/CCC=O,102
CC(C(=O)OC(CCc1ccccc1)(C)C)C,47
C[C@H](Cc1ccc2c(c1)OCO2)C=O,63
O=Cc1ccccc1C,96
CC(C)Cc1nc(C)c(C)s1,49
O=COCC(C)C,48
CC(CO)C1CCCCC1,49
Cc1ccc2[C@H](C)C(=O)Oc2c1,31
C1CCC/C=C\C2C(CCCC1)COC2,108
Cc1c(C)c([N+](=O)[O-])c(c(c1C)[N+](=O)[O-])C(C)(C)C,83
Cc1c(C)nc2ccccc2n1,43
CC(COC(=O)CC(C)C)C,48
CCC(=O)OCC,96
CC(C)CN=C=S,54
CCC(C(=O)OCCC(CCC=C(C)C)C)C,43
CC=Cc1ccc(c(c1)OC)OC(=O)Cc1ccccc1,30
