SMILES,SENTENCE
CCCCCC(C)(CC(C)C)O,fruity
CC1(C)C2CCC1(C)C(=O)C12CCCC1,"woody,herbal,ethereal"
CC(CCc1ccccc1)CC=O,"aldehydic,lily,fresh,waxy,woody"
OCCc1ccccc1C,"fresh,rose,green"
CC1CCCCN1,"seafood,earthy"
COc1cc(CO)ccc1O,vanilla
Cc1ccc(c(c1)C)O,"phenolic,medicinal,smoky,leather"
O=C(C=C(C)C)OCCc1ccccc1,"sweet,resinous,fruity,floral"
CCCCc1cnco1,"meat,fatty,animalic,overripe"
CCOC(=O)CC(CC)C,"fruity,cheese"
CCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C,"herbal,rose,fruity,cognac"
CCCOC(C)OCCC,"fresh,musty,leaf,herbal"
C1=CC2C3CC(C2C1)C(C3)OCC=O,fruity
C1CCC2C(C1)CCC(=O)O2,"sweet,herbal,vanilla,green,grass,woody"
CCCCC(CC)C(=O)OCC,"fresh,violetflower,fruity,herbal,resinous,spicy"
CC=CC(=O)OC/C=C(\CCC=C(C)C)/C,"fresh,rose"
CC(C)C(=O)OC(C)c1ccccc1,"tropicalfruit,jasmin"
C=CC(CCCC(C)C)(O)C,"woody,fruity"
COc1ccc(C=CC=O)cc1,"smoky,cinnamon,vanilla,cherry"
CC[C@H](C)C(=O)OC,apple
OCc1ccc(o1)C=O,"fatty,burnt,waxy,caramellic"
CC1C(=O)C(=C(C)O1)O,"berry,clean,caramellic"
CC(=O)OC1=C(C)OC(C1=O)C,"fresh,berry"
CC1OC(C)OC(C)O1,"sweet,resinous"
C=CCc1ccc(c(c1)OC)OC(=O)CC(C)C,"fruity,clove"
c1cc(ccc1CCN)O,"meat,rancid,cooked,phenolic,plastic"
CC(=CC)CO,"fresh,ethereal,grape"
CC(CCC=C(C)C)CCOC(=O)c1ccccc1,"balsamic,floral"
c1ccc(cc1)CC(=O)OCC1CCCO1,"cacao,floral,honey"
COc1ccccc1COC(=O)CC(C)C,"sweet,anisic"
CC(C)CC(=O)OCC(C)C,"sweet,apple"
CC(=CCC[C@H](C)CC=O)C,"clean,herbal,citrus"
c1cc(Cc2cc(Cc3ccco3)oc2)oc1,"floral,fruity"
CCCCC[C@@H]1CCCC(=O)O1,"sweet,fruity,dairy"
C=CC(C#N)(CC=C(C)C)C,"fresh,citrus,green,pepper,dry,metallic"
O=CC1=C(C)CCCC1(C)C,"fresh,herbal,citrus,berry"
C1CCNC1,"chemical,seafood,rancid,sulfuric"
C(CS)S,"sulfuric,meat"
Cc1cc(c2c(c1)c(C)cc(=O)o2)C(C)(C)C,"resinous,musk"
O=CC(=C)C(CCC=C(C)C)C,"lemon,aldehydic,green,dry,orange"
CCCCCCCCCCCCCCCCOC(=O)C,fatty
CCCCCCCCCC(C)O,"fresh,waxy,rose,clean,citrus"
Cc1c(C)oc(C)n1,"nut,body,spicy,sulfuric,vegetable"
CCC=CSC,sulfuric
CC(=O)c1cccc2c1cccc2,"resinous,floral,orange"
C=CCOC(=O)/C=C/C=C/C,"fruity,burnt,herbal"
CC1=CC(=O)C(C)O1,"fruity,ester,caramellic"
CCC/C=C\CCCCC=O,"powdery,green,cucumber"
O=C1CCCCC1C1=CCCCC1,"powdery,musty,musk,earthy"
CCC[C@H]1CCC(=O)O1,"coconut,fruity,sweet"
C/C=C(\C)/C(=O)OCC=C(C)C,"fruity,jasmin,woody,balsamic"
CCC/C=C(\C)/C(=O)O,"fruity,cheese"
Cc1ccc(o1)C,"ethereal,roasted"
Cc1c(c(=O)cco1)O,"bread,syrup,clean,burnt"
CC(=C1CC=C2[C@](C1)(C)[C@H](C)CC=C2)C,"woody,ethereal"
CC(=O)n1ccc2c1cccc2,"burnt,roasted,animalic"
CC(C)(C(C)(C)O)O,"musk,earthy,earthy,bread"
C=C1C2CC(CC1=O)C2(C)C,mint
CCOC(=O)C1CCC=CC1,"fresh,herbal,musty"
CC1=CC(=O)C(O1)C,"caramellic,fruity"
CCC1C(=O)C(=CO1)CO,caramellic
C(C[C@@H](C(=O)O)N)CN.Cl,"green,woody"
CCCCCC1C(C)CC(=O)O1,"waxy,fruity,metallic,whiteflower,plum"
CC(C)C(C)(C(C)C)C(=NC)O,cooling
C[C@H]1CCC2C1[C@H]1[C@H](C1(C)C)CCC2=C,"woody,herbal,spicy"
CCCC(=O)OC/C=C(/CCC=C(C)C)\C,"apple,rose"
CC1C2CC(CC1=O)C2(C)C,spicy
C/C=C/C=C/C(=O)O,"sour,pungent,green,fruity"
COC(=O)CCCSC,"sulfuric,vegetable,tropicalfruit,cheese"
CC(CCCC(C)(C)O)CC=O.Cc1c[nH]c2ccccc12,animalic
C1C=C(C(=O)C1)O,syrup
CC(CC(=O)OC1CCCCC1)C,"fruity,cheese"
C/C(=C\CC1CC=C(C)C1(C)C)/CO,"woody,dairy,musk"
CC(C)[C@@H]1CC[C@@H](C)[C@]23CC[C@@](C)([C@@H]3[C@@H]12)O,spicy
O=CC(Cc1ccc2c(c1)OCO2)C,"lily,resinous,fresh"
Cc1cnc(cn1)SCc1ccco1,"sulfuric,nut,coffee,cooked,meat"
CCC(C1CCCCC1OC(=O)C)C,"woody,fruity,floral,musty,mint"
C=Cc1c(CC)nc(C)cn1,earthy
CCc1ccc(cc1)OC,anisic
CCCC/C=C\CCCCCCCCCC=O,waxy
CC(C)(C)c1cnccn1,"mint,green,floral,pepper,nut"
CCc1c(C(=O)C)nccn1,"earthy,nut"
CCCC(=O)OCC(CCC(C)C)C(C)C,"floral,fruity"
CCOC(=O)/C=C(\C)/CCC=C(C)C,"woody,rose,green"
CCOC(CC)(OCC)C=CC1C(C)=CCCC1(C)C,"woody,floral,herbal"
CCCCCCC(=O)C=C,"pungent,mushroom"
C=C(C)C1CCC(C)C(=O)C1,mint
C/C=C/C(=O)OC/C=C(/CCC=C(C)C)\C,"floral,fruity,herbal"
O[C@H]([C@@H](NC(=O)[C@H](C(C)C)NC(=O)c1ccccn1)Cc1ccccc1)CN[C@@H](C(=O)N)Cc1ccccc1,vanilla
CC=C(CCOC(=O)C)C,"banana,apple"
C/C=C/c1ccc(c(c1)OC)O,"sweet,spicy,spicy,floral,phenolic"
Cc1ccc(cc1)OCCO,"jasmin,animalic"
CC(C)C1=CC(=O)C(C)CC1,mint
COC(CC(CCCC(O)(C)C)C)OC,lily
CC1OC(OC(C1)(C)C)c1ccccc1,"whiteflower,ethereal,hyacinth"
C=C1[C@@H]2CC[C@@H](C2)C1(C)C,"resinous,terpenic"
C/C=C/C(=O)OC(C)C1CCCCC1,"waxy,plum,green,grape,body"
CCC(C1CCCCC1=O)C,"musty,camphor,woody"
CCCCc1ccc(CC)s1,"berry,earthy"
COCCC(CCCC(C)C)C,"fresh,rose,fatty"
CC(C)CCOC=O,"sharp,apple,waxy"
CC(=CC(=O)OCCc1ccccc1)C,"sweet,herbal,wine"
CCCCC/C=C\C=C\C(=O)OCCCC,"oily,pear"
O=CC(=CCC(C)C)c1ccccc1,"sweet,resinous,cacao"
CCC(=O)OCCCCCC(C)C,"fruity,fatty"
COCC1CC=C2C(C1)C(C)CC2(C)C.COCC1CC=C2C(C)CC(C)(C)C2C1,"herbal,woody,clove"
C=CC=O,"almond,cherry"
CSCCCC=O,"vegetable,alliaceous"
O=CC1=CCC2CC1C2(C)C,"camphor,oily"
CCCCCC(=O)OCCC(CCC=C(C)C)C,"rose,fruity,fatty"
O=C1CCC(CC1C)CC1C2CCC(C1(C)C)C2,"woody,animalic,musk"
CCCc1cc(OC)c(c(c1)OC)O,"phenolic,spicy"
CCCCC[C@H](C=C)O,"melon,mushroom,violetflower"
C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C,"rose,resinous,chemical"
CC(=O)O.OCCC=C(CCC=C(C)C)C,"fresh,citrus,rose"
CC(CC(=O)CC(C)C)C,"fresh,fruity"
CC(C)(c1ccccc1)O,"green,sweet,earthy"
CC(C)CC(=O)Sc1cc(C)oc1C,roasted
CC(=C)CCOC(=O)C(C)(C)C,"fruity,herbal"
COC(=O)CCCCCCC(=O)OC,"oily,fruity"
C=C(C)[C@@H]1C=CC2=CC(=O)C[C@@H](C)[C@]2(C)C1,grapefruit
C=C/C(=C/CCC(O)(C)C)/C,"fresh,citrus,ethereal,sweet"
CC(CC(OC(=O)C)C)C,"apple,banana"
C=C1CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,cedar
CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C,"sweet,floral,musk"
Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2O)O,"fresh,herbal,fruity"
CCCCCCCC1CC(OC1=O)C,"fruity,coconut"
C=CCCC(=O)C1CCCC(C)(C)C1,"green,resinous,tropicalfruit,herbal,balsamic,resinous"
CSC(C(=O)C)C,"sulfuric,vegetable,burnt,fruity"
C=C(C)CCCC(C)CCOC(=O)C(C)C,"geranium,berry,spicy,tropicalfruit"
CCC/C=C/CCC(=O)C,berry
CCCCC(=O)c1ccccc1,balsamic
OC1CC2CC1CC2,camphor
Cc1nc2ccccc2nc1C,"coffee,nut,animalic"
CCCCCC=CC(CC=C)O,"green,mushroom"
CC/C=C/C(CC=C(C)C)(CO)CC,"floral,dry,ambery,sweet,ethereal"
CCCCCC(C)CCC(=O)O,meat
CC(=O)OCC(C(=C)C)CC=C(C)C,"fresh,floral,herbal,fruity"
C=C(C)C1CCC(C)C(C1)OC(=O)C,"rose,mint"
CCCCCCCC=CC(=O)OCCCC,"dairy,green,herbal,floral,clean,citrus"
CCC1N=C(C(S1)C)C,"roasted,resinous,meat"
NCCCNCCCCNCCCN,"pungent,chemical,citrus"
CC(C)c1ccccc1O,"chemical,phenolic,smoky,woody,burnt,plastic"
CC1(C)CCC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC(=O)O1,"resinous,cedar,earthy,tobacco"
Cc1cnc(C)c(C(=O)C)n1,"caramellic,nut"
CCOC(=O)CC(C)CC(C)(C)C,"wine,apple,fermented,floral"
Cc1ccc(cc1)OC(=O)c1ccccc1,"phenolic,fruity,floral"
CCC(=O)OC(C)(C=C)CCC=C(C)C,"lemon,lily,woody,liquor"
CC(CCC1(C)OCC(CO1)(C)C)C,"fresh,herbal,fruity,fermented"
CCCCCCCC(=Cc1ccccc1)C=O,"leaf,fruity"
CC1(C)CCCC23CCC(C)(CC12)C(=O)O3,"dry,animalic,ambery,ambergris,musk"
COC(=O)C1CC2CCC1(OC)C=C2,"herbal,balsamic,rancid"
CCCC=CC=CC=O,"green,oily,citrus,melon"
COc1cc(C)cc(c1)O,"earthy,sweet,phenolic,woody"
CCCCCCCC(=O)OCCCCCCC,"waxy,tropicalfruit,fatty,green,musty"
O=C1[C@@]2(C)CC[C@@H](C1(C)C)C2,"fresh,camphor"
CCCCCC1CCCC1O,"sweet,floral,jasmin,green,herbal,fruity"
C=CC1(C)CCC(C(C)(C)O1)O,"floral,honey"
CC(CCC1C(C)CCCC1(C)C)O,"woody,fruity,floral"
CC([C@@H]1CC[C@]2([C@H]3[C@@H]1[C@H](CC3)C2=C)C)C,"fresh,camphor"
CC(=O)Oc1cc(C)ccc1C(C)C,"herbal,spicy,fruity,oily"
O=CC(Cc1ccc(cc1)C)C,"ethereal,sweet,floral"
CCC(C)N,"seafood,chemical"
CC(C)CCCC(C)CCCC(=O)C,"dry,musty"
CC(C)C1CCC(=CC1=O)C,"camphor,medicinal"
CC1CCC2CC1C2(C)C,"pungent,terpenic,coniferous"
CCCOC(C)OCCc1ccccc1,"leaf,hyacinth,herbal"
CC(C)CCOC(=O)C(=O)C,"caramellic,balsamic,liquor,fruity"
CCc1cc(ccn1)C(=C)C,"nut,herbal"
CC(C)C1CCC(C)CC1=O,mint
O=C(c1ccccc1N)OC/C=C/c1ccccc1,balsamic
CC/C=C\CCOC(=O)C=Cc1ccccc1,"fresh,balsamic,green"
CC1=NCSC1CCO,"resinous,caramellic"
CCOC(=O)CCCC(=O)OCC,apple
CC1(COC(OC1)(C)C)c1ccccc1,"resinous,floral,green,fruity"
CCC(C)(CCCC(C)C)OC(=O)C,"grass,citrus,ethereal,woody"
CCOC(=O)[C@]1(C)CCC[C@]2([C@H]1CC=C1[C@@H]2CCC(=C1)C(C)C)C,odorless
CC(C)C1N=C(C)CS1,"cacao,sulfuric,sweet"
Cn1c(=[Se])sc2c1cccc2,"fatty,aldehydic,rancid,balsamic"
COc1cc(C=O)ccc1O,"vanilla,dairy"
CCCC(=O)OC(C)(C)[C@@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2,"rose,plum,animalic,balsamic,woody"
CC(=O)CCC(=O)OCc1ccccc1,fruity
CC1COC(O1)(C)C,"fresh,herbal,fruity"
c1ccc(cc1)/C=C/C(=O)O,"balsamic,sweet"
CC(C(/C=C/C1CC=C(C1(C)C)C)(C)C)O,woody
CC(=O)OC1CC2CCC1(C)C2(C)C,"cedar,camphor,spicy,liquor"
CC(=CCCC(=C)[C@H]1CC=C(C)CC1)C,"balsamic,woody"
CC1NCCS1,"cooked,meat,gourmand"
C=CC(C)(CCC=C(C)C)O,"orange,rose,terpenic,waxy"
c1ccc(cc1)/C=C/C(=O)OCCc1ccccc1,"balsamic,rose,earthy"
CC1C(=O)c2ccccc2C1(C)C,"herbal,leather,spicy,metallic,phenolic,tobacco,woody"
CCCCCCC(CCOC(=O)C)OC(=O)C.CCCCCCC(CCO)O,"jasmin,oily,watery"
CCCC(=O)Oc1ccc(C)cc1,"animalic,whiteflower"
CC(=CCC/C(=C/C=O)/C)C,lemon
COc1cc(C)ccc1C(C)C,"herbal,phenolic,green,woody"
CC1(C)C/C=C\CC/C=C\CCC2C1(C)O2,"sweet,dry,musk,earthy,powdery,ambery,cedar,woody"
CCCC(=O)OC/C(=C/CCC1(C)C2CC3C1(C)C3C2)/C,woody
c1cc2c(cc1C=O)OCO2,"cherry,vanilla,dairy,cinnamon"
CCC1OC(=O)C(=C1C)O,syrup
CC(C)[C@@H]1CC[C@H](C)CC1=O,mint
Cc1ccccc1OC(=O)C,"fruity,medicinal,sweet,floral"
Cc1ccc(cc1)C(O)C,"sweet,spicy,almond,grass"
CC(C)C(=O)OC1CC2CC1C1CC=CC21,"floral,grass,oily,woody,whiteflower,jasmin"
CCC1=C(C(=O)C(C)O1)O,"bread,syrup,burnt"
CC/C=C/CCOC(=O)/C=C/C,"green,fresh,rancid,chemical,metallic"
CC(=O)OC[C@@]1(O[C@H]2O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]2OC(=O)C)OC(=O)C)OC(=O)C)O[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)COC(=O)C,odorless
c1ccc(cc1)/C=C/CO,"hyacinth,balsamic,cinnamon,green,powdery"
CC(CC(=O)OCCCc1ccccc1)C,"balsamic,fruity"
CCC[C@H]1CCO[C@H](S1)C,"alliaceous,tropicalfruit,grapefruit"
CC1(C)C2CCC(C2)C1=O,camphor
CC/C=C\CCC(=O)OCC,"apple,grape,tropicalfruit,body"
CC(Cc1ccc2c(c1)OCO2)C=O,"watery,grass,fresh,floral"
CC(CCOC(=O)CC(C)C)C,"banana,apple"
CC1C(=O)C(=C(C)O1)OC,"musty,caramellic,green,cacao,coffee,meat,vegetable"
CCCCCCOCC#N,"floral,herbal,fatty,metallic"
CCC(=O)OC1CC2(C)CCC1C2(C)C,"camphor,resinous,floral"
COC(=O)Cc1ccc(cc1)C(C)(C)C,"resinous,leaf,waxy,honey,fruity"
c1ccc(cc1)CCOC(=O)c1ccco1,"honey,rose,musty,mushroom"
OCc1ccc(cc1)C(C)C,"sweet,spicy,resinous,spicy"
c1ccc(cc1)CCC(=O)O,"rose,fatty,musk,cinnamon"
COC(=O)CCCCC(=O)OC,nut
CC1CC=C(C)C2(C=CC(C)O2)C1C,"blackcurrant,berry"
COC(=O)CCC(=O)C,"ethereal,green,fruity,caramellic"
CCC1C(=C(C(=O)O1)O)C,syrup
C=C(C)c1ccc(C)cc1,"phenolic,smoky,clove,chemical,coffee,nut"
CC(C/C=C(/C(=O)C)\C)CCC=C(C)C,"fresh,woody,herbal,citrus"
CC1(C)CC2C(C1)C1(C)CCCC2(C)C1O,"woody,spicy,earthy"
CC(C)C(=O)OC1CC2CCC1(C)C2(C)C,"camphor,nut,resinous"
CC(CC(=O)OC/C=C/c1ccccc1)C,"balsamic,fruity"
CC(C)(CCOC=O)S,"alliaceous,animalic,caramellic,coffee,meat,tropicalfruit"
O=C1CC=C(O1)C,"sweet,herbal,nut,coconut,vanilla,tobacco"
CCCCCCC1OCC(O1)CO,"mushroom,earthy"
CCCCC=CC1CCCC1O,"jasmin,fruity"
CC(C)C1CCC2CC(=O)CC(C)C2(C)C1,"animalic,woody,fresh,green,sour,spicy,herbal,fruity"
CCCCCCCC(COC(=O)C)OC(=O)C,"watery,lily"
CC(C)(C)C(=O)OCc1ccccc1,"apple,herbal,herbal"
O=N(=O)c1c(C)c(N(=O)=O)c(c(c1C(C)(C)C)N(=O)=O)C,"fatty,musk"
CCOC(=O)CC1(C)OCC(C)O1,"apple,berry,dry,woody"
CCC1=C(C(=O)CC1)O,"syrup,liquor"
O=CCOc1ccc(cc1)C,"hyacinth,resinous"
COC(=O)c1ccccc1NC(=O)C,floral
CC(=O)OC1(C)[C@@H](C)C(=O)O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]1(C)O,"sulfuric,herbal,floral"
C/C(=C(\C)/C(=O)C)/C(C)C(C)(C)C,"resinous,violetflower,balsamic,rose,chemical"
CC1OCC2(CC3CCC2C3)CO1,"green,fruity,green,resinous,earthy"
CC1CCC(C(=O)C1)C(C)(C)S,"berry,tropicalfruit,mint"
OC(CC(C)C)CC(C)C,"fresh,ethereal,fermented"
CC(C)C(=O)OC(C)C,"tropicalfruit,pear,citrus"
O=C1CCCCCCCCCCCCCC1,"musk,animalic"
CC(=O)C1=NCCS1,"earthy,bread,nut"
COc1cc(C)cc(c1O)OC,"medicinal,phenolic,spicy"
CC1=CCC23CC1C(C)(C)[C@@H]3CC[C@H]2C,"cedar,sweet,fresh"
CCC(=O)OC(CCC=C(C)C)(C=C)C,"citrus,lemon,floral"
CCOC(=O)C1C(c2ccc(C)cc2)O1,"rose,berry"
Cc1ccc(cc1)C=O,"cherry,phenolic"
CC1=CC(=O)C23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,cedar
C=C1CC[C@H]2C[C@H]1C2(C)C.Cc1ccc(cc1)C(C)C.O=CC1=CCC(=CC1)C(C)C.O=Cc1ccc(cc1)C(C)C,"spicy,resinous,spicy"
Cc1c(cc(c(c1N(=O)=O)OC)C(C)(C)C)N(=O)=O,"musty,sweet,ambrette"
O=CC=C(CCC=C(CCC=C(C)C)C)C,"oily,herbal,citrus"
C[C@@H]1CC[C@@H]([C@@H](C1)OC(=O)C)C(C)C,"fruity,mint,musty"
O=C(C(=O)O)Cc1ccccc1,"balsamic,sour"
CCCCC(=O)OC/C=C(/CCC=C(C)C)\C,"herbal,floral,fruity,butter"
CC(=O)C1=CSCCN1,"nut,cooked,caramellic"
Cc1c(ccc(c1O)C(=O)OC)O,"earthy,sweet,fresh,phenolic"
CC(CC(=O)O[C@@H]1CC2C([C@]1(C)CC2)(C)C)C,"coniferous,camphor"
Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O,citrus
CCCCCCCCCCCCCCC=O,"fresh,waxy"
C=C(C)c1cc(ccn1)C(=O)C,"herbal,green,fermented,roasted"
CCOC(OCC)CCCCCC(C)C,"green,floral,sweet"
C=C[C@]1(C)CC[C@@H](C(C)(C)O1)O,"sweet,floral,dairy"
CCC(=O)C=CC(CC=C(C)C)(C)C,"fresh,herbal,fruity,fatty"
CCC(C)(CCCC(C)C=O)OC,"fresh,green,citrus"
O=C1CCC2C(C1)CCCC2,"woody,fruity,floral"
C/C=C\c1ccc(c(c1)OC)OC,clove
CC/C=C\CCC1CCC(=O)O1,"butter,coconut"
CC(CCOC(=O)C)S,fruity
O=CCC/C(=C/1\CCC(=CC1)C)/C,"fresh,lily"
CC(C)SC(C)C,"alliaceous,vegetable"
CCCCCC=CCCC(=O)O,fruity
c1cc(CO)oc1,"sulfuric,ester,chemical,bread,caramellic,coffee"
CC(C)C1CCC(=CC1O)C,herbal
OCCOc1ccc(cc1)C,"anisic,rose"
C=C(C)C1CC=C(C)CC1,"resinous,herbal,terpenic,chemical,phenolic"
CCC/C=C/CC1CCCC1O,"jasmin,banana,waxy,tropicalfruit"
CCCCCCCCCCCCCCCCCCOC(=O)C,oily
C=CCCC(=O)OC,"green,fruity"
COc1ccc(cc1)/C=C/C(=O)O,"balsamic,spicy"
C1CCCCCCCCC(=O)CCCCCCC1,musk
CCOC(=O)CC(O)C,"fruity,sweet,grape"
O=COC1CCC2C(C1)CCCC2,"fruity,woody,herbal"
O1COC2C(C1)Cc1c2cccc1,"animalic,floral"
CC(=CCC=C(C)C1CC=C(C)CC1)C,"balsamic,spicy,floral"
c1ccnc(c1)CS,"roasted,meat,gourmand,sulfuric,clean"
CCCCCC(C(=O)C)O,"caramellic,nut"
CC(C(=O)OC(Cc1ccccc1)(C)C)C,"fresh,resinous,floral,fruity"
c1ccc(cc1)CCCO,"cinnamon,fruity,floral,honey,balsamic"
ON=C1C2(C)CCCC1(C)CC2,"blackcurrant,herbal,woody,leaf"
CC(=O)C,"chemical,ethereal,pear"
C/C=C(\C)/C(=O)O,"pungent,sour,caramellic,ripe"
CC(C(=O)O)CC,"sour,cheese,body"
CCC=O,"ethereal,liquor,rancid,earthy,alcoholic,wine,cacao,nut,meat,grape"
Cc1ccc(c(c1)C(=O)C)O,"sweet,floral,herbal"
Cc1c(C)oc2c1cccc2,"resinous,chemical,burnt"
C/C=C/C(=O)C1CCC(C)(C)C=C1C,"plum,rose,tobacco"
CC(C)C(=O)O,"sour,cheese,butter,rancid"
Cc1c(C)oc2ccccc12,"chemical,phenolic,smoky,tobacco,blackcurrant,dry,woody,watery,leather,oily,meat"
CCOC1(OCC)CCCCC1,"ethereal,liquor"
CC(C)C(=O)OCc1ccc2c(c1)OCO2,"syrup,berry,plum,tropicalfruit,powdery,almond"
CC(CC(=O)C(C(C)C)Sc1ccoc1C)C,"oily,sulfuric"
CC(=O)OCc1ccc(c(c1)OC)OC,"rose,fresh,berry"
CCCCC(C(=O)C)CO,"fruity,burnt,caramellic"
OC(=O)CCc1ccccc1,"resinous,balsamic,green,resinous"
C=CC(C)(CC=C(C)C)C(C)O,"herbal,floral"
CCCCCCOC(OCCCCCC)C,"apple,fermented"
CC1=C[C@@H](O)[C@@H]2C[C@H]1C2(C)C,"fresh,mint"
CCC(CC)C(=O)N(C)c1cccc(C)c1,"tropicalfruit,grapefruit,green,fruity"
C=CC(C)CCC=C(C)C,"herbal,citrus,terpenic"
CCOC1CC(C)CC(C1)(C)C,"green,herbal,floral"
OCCCC(C)C,"apple,ethereal,fermented"
CCCC(CC(=O)OCC)OC(=O)C,"fruity,green,body"
CC(C)COc1ccc2ccccc2c1,"berry,chemical,orange,floral"
CCCCCCOC(OC)C,"fresh,ethereal,fruity"
c1cc(CSCc2ccco2)oc1,"mushroom,cacao,meat,coffee,nut"
CCC(C1CCCC(C1)OC(=O)C)C,"woody,floral,fruity"
CC(=CC(O)C)C,"fresh,ethereal,fermented"
CCC=CCCCCCCC=O,"aldehydic,waxy"
C1CC2C3CC(C2C1)C1(CCCO1)C3,"grapefruit,body,green,fruity,ethereal,floral"
C=CC(OC(=O)CC(C)C)(CCC=C(C)C)C,"fruity,floral,butter"
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3CC12CC[C@]3(C)C(=O)C,"woody,ethereal"
c1ccc(cc1)CC(OCc1ccccc1)OCc1ccccc1,"balsamic,floral"
CCCC(OC(=O)C)CC(=O)OCC,"fruity,burnt,caramellic"
COC(=O)Cc1ccc(cc1)OC,"honey,anisic"
COC(=O)c1ccccc1N(C)C,"orange,resinous"
C=CC(OC(=O)C)(CCC=C(C)C)C,"lemon,floral,woody,ethereal"
CC1=C(C=CC(C)OC(=O)C)C(C)(C)CCC1,"berry,woody,rose,syrup"
OCC(OC(=O)C)COC(=O)C,"oily,fruity,ester"
CCC(=O)OC/C=C(/CCC=C(C)C)\C,"rose,grape,leaf,balsamic"
Cc1nccnc1CCC,"nut,green"
CC/C=C\C/C=C\CC1CCC(=O)O1,"spicy,herbal"
CCCCCC=CC(=O)OC,"pear,body,green,cooked"
O=C1CCCCC(=O)OC2(CC1)CCCCC2=O,"musk,woody,animalic,floral,waxy,vanilla,fruity"
CCCC[C@@H](O)C,"fermented,fruity,fatty"
CCCCc1cscn1,"vegetable,mint"
COc1ccc(cc1)/C=C/C=O,"sweet,spicy,floral"
C/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,"oily,woody"
C1CCCCCCCC(=O)CCCCCC1,"powdery,musk,animalic,fatty"
CC(CCCOC(=O)C)C,"fresh,fruity"
C=CC(=C)CC(=O)C=C(C)C,"fresh,herbal,sweet"
CC(C)[C@@H]1CC=C(C)[C@@H]2CCC(=C[C@@H]12)C,dry
COc1ccc(cc1)CCC(=O)C,"blackcurrant,resinous,berry"
CC(C=O)c1ccccc1,"hyacinth,sharp,leaf,floral"
O=Cc1ccc(c(c1)O)OC,vanilla
CC(=O)OC(C(=O)C)C,"butter,fruity"
CCOC(=O)/C=C\C(=O)OCC,"apple,chemical"
CCCC(C(=O)OCC)C,"tropicalfruit,apple,body,mint"
O=C1CCCCCCCCCCC(=O)OCCC1,musk
CC1=CC2C(=C(C)CO2)CC1,"floral,mint"
O=CC(Cc1ccccc1)(C)C,"fresh,resinous,aldehydic"
CCC(C)CCC(C)(CC)O,"fresh,citrus,woody,blueberry,rose"
OCCC/C=C\CC,"green,fruity"
CC/C=C\C/C=C\CC=O,"fatty,waxy,cucumber"
CCCCCCCCS,sulfuric
CC(=CCCC(=CC#N)C)C,"lemon,chemical,aldehydic,metallic"
Cc1ccc(c(C)c1)C(=O)C,"floral,woody,sweet,violetflower,mint"
O=CCC(C1CCC(=CC1)C)C,"lemon,herbal"
CC(c1cccc2c1nccc2)C,"leather,woody,liquor"
CCCCC/C=C/C(=O)C,fruity
O=C1CCCC1C1CCCC1,"fatty,jasmin,mint"
CC1=CCC[C@H](C)C21CC[C@H](C2)C(C)(C)O,"pepper,woody"
c1cc(ccc1CCO)O,"sweet,floral,fruity"
C=C1CCC(CC1)C(C)(C)OC(=O)c1ccccc1,"resinous,balsamic,woody,balsamic"
COc1nccs1,"earthy,bread,caramellic"
C[C@@H]1CCC[C@@]2(C)CCCC[C@@]12O,"earthy,rancid"
O=C1C[C@@H](C)[C@]2(C(=C1)CC[C@H](C2)C(=C)C)C,"grapefruit,resinous,orange,oily,woody"
O=CC1CC2C(C1)C1CC2CC1OC,"fresh,rancid,sulfuric,earthy,watery,green,floral"
CSC(=O)c1ccccc1,"alliaceous,vegetable,earthy"
CCCC(CCOC(=O)C)SC,"pungent,vegetable,tropicalfruit"
C=C(C)C1CC=C(CC1)CO,"sweet,resinous,resinous,spicy,green,powdery,orange,waxy,floral"
CC=CC(=O)O,"roasted,burnt"
CC(C)C1CCC(C)C2=CC(C(=CC12)C)O,"woody,spicy"
CC/C=C\CCOC(=O)C(CC)CC,"banana,apple"
CC(CC(CC(=O)CC(C)C)C)C,"herbal,fruity,woody,violetflower"
CC1COC(O1)c1ccccc1,"green,fruity,resinous,almond"
CCOc1cc(C=O)ccc1OC(=O)C,"sweet,resinous,floral,fruity"
CCCC=CC(=O)OCC,"liquor,fruity,sweet,green"
